,pu_earliest_date_time,dat_rate,state_lane,lane_id,zone_lane,zip_lane,metro_lane,miles,mapbox_miles,zone_lane_stats.one_month.count,zone_lane_stats.one_month.sum,zone_lane_stats.one_month.min,zone_lane_stats.one_month.avg,zone_lane_stats.one_month.max,zone_lane_stats.three_month.count,zone_lane_stats.three_month.sum,zone_lane_stats.three_month.min,zone_lane_stats.three_month.avg,zone_lane_stats.three_month.max,zone_lane_stats.six_month.count,zone_lane_stats.six_month.sum,zone_lane_stats.six_month.avg,zone_lane_stats.six_month.max,zone_lane_stats.week.count,zone_lane_stats.week.sum,zone_lane_stats.week.min,zone_lane_stats.week.avg,zone_lane_stats.week.max,zone_lane_stats.year.count,zone_lane_stats.year.sum,zone_lane_stats.year.avg,zone_lane_stats.year.max,first_stop.zip,first_stop.state,first_stop.city,first_stop.zone,first_stop.metro,first_stop.coordinates.lat,first_stop.coordinates.lon,metro_lane_stats.one_month.count,metro_lane_stats.one_month.sum,metro_lane_stats.one_month.min,metro_lane_stats.one_month.avg,metro_lane_stats.one_month.max,metro_lane_stats.three_month.count,metro_lane_stats.three_month.sum,metro_lane_stats.three_month.min,metro_lane_stats.three_month.avg,metro_lane_stats.three_month.max,metro_lane_stats.six_month.count,metro_lane_stats.six_month.sum,metro_lane_stats.six_month.min,metro_lane_stats.six_month.avg,metro_lane_stats.six_month.max,metro_lane_stats.week.count,metro_lane_stats.week.sum,metro_lane_stats.week.min,metro_lane_stats.week.avg,metro_lane_stats.week.max,metro_lane_stats.year.count,metro_lane_stats.year.sum,metro_lane_stats.year.min,metro_lane_stats.year.avg,metro_lane_stats.year.max,ml_predictions.normalized_rpm,ml_predictions.geo_adjuster_model.mapped_customer_price,ml_predictions.geo_adjuster_model.most_recent_similar_load_pickup,ml_predictions.geo_adjuster_model.thirty_day_change,ml_predictions.geo_adjuster_model.similar_load_count,ml_predictions.geo_adjuster_model.baseline_value_rpm_std,ml_predictions.geo_adjuster_model.baseline_value_exp_smoothed_rpm,ml_predictions.geo_adjuster_model.seven_day_change,ml_predictions.geo_adjuster_model.baseline_value_avg_smoothed_rpm,ml_predictions.fourier_series.modes.0,ml_predictions.fourier_series.modes.1,ml_predictions.fourier_series.modes.2,ml_predictions.fourier_series.modes.3,ml_predictions.fourier_series.params.0,ml_predictions.fourier_series.params.1,ml_predictions.fourier_series.params.2,ml_predictions.fourier_series.params.3,ml_predictions.fourier_series.params.4,ml_predictions.fourier_series.params.5,ml_predictions.fourier_series.params.6,ml_predictions.fourier_series.params.7,ml_predictions.fourier_series.params.8,ml_predictions.fourier_series.variance,ml_predictions.fourier_series.current_value,ml_predictions.baseline_adjuster_model.model_file_vsn,ml_predictions.baseline_adjuster_model.baseline_value_rpm,ml_predictions.baseline_adjuster_model.predicted_class,ml_predictions.baseline_adjuster_model.ml_premium,ml_predictions.baseline_adjuster_model.category_ranges,ml_predictions.baseline_adjuster_model.model_output.class_0,ml_predictions.baseline_adjuster_model.model_output.class_2,ml_predictions.baseline_adjuster_model.model_output.class_1,ml_predictions.baseline_adjuster_model.model_output.class_3,ml_predictions.baseline_adjuster_model.baseline_source,shipper_lane_details.one_week_attainment,shipper_lane_details.recent_cost,shipper_lane_details.bid_since_won,shipper_lane_details.customer,state_lane_stats.one_month.count,state_lane_stats.one_month.sum,state_lane_stats.one_month.min,state_lane_stats.one_month.avg,state_lane_stats.one_month.max,state_lane_stats.three_month.count,state_lane_stats.three_month.sum,state_lane_stats.three_month.min,state_lane_stats.three_month.avg,state_lane_stats.three_month.max,state_lane_stats.six_month.count,state_lane_stats.six_month.sum,state_lane_stats.six_month.min,state_lane_stats.six_month.avg,state_lane_stats.six_month.max,state_lane_stats.week.count,state_lane_stats.week.sum,state_lane_stats.week.min,state_lane_stats.week.avg,state_lane_stats.week.max,state_lane_stats.year.count,state_lane_stats.year.sum,state_lane_stats.year.min,state_lane_stats.year.avg,state_lane_stats.year.max,shipper_bid_rate_details.lane_details.count,shipper_bid_rate_details.locations,shipper_bid_rate_details.load_contents.weight,shipper_bid_rate_details.load_contents.commodity,shipper_bid_rate_details.load_contents.equipment_type,shipper_bid_rate_details.zip_lane,shipper_bid_rate_details.miles,shipper_lane_rate.origin,shipper_lane_rate.destination,shipper_lane_rate.mode,shipper_lane_rate.cost,shipper_lane_rate.margin,shipper_lane_rate.priority,shipper_lane_rate.zip_precision,shipper_lane_rate.active,shipper_lane_rate.bid_id,shipper_lane_rate.last_updated_at,last_stop.zip,last_stop.state,last_stop.city,last_stop.zone,last_stop.metro,last_stop.coordinates.lat,last_stop.coordinates.lon,zone_lane_stats.six_month.min,zone_lane_stats.year.min,last_seen,bid_rate_stats.three_month.count,bid_rate_stats.three_month.sum,bid_rate_stats.three_month.min,bid_rate_stats.three_month.avg,bid_rate_stats.three_month.max,bid_rate_stats.six_month.count,bid_rate_stats.six_month.sum,bid_rate_stats.six_month.min,bid_rate_stats.six_month.avg,bid_rate_stats.six_month.max,bid_rate_stats.year.count,bid_rate_stats.year.sum,bid_rate_stats.year.min,bid_rate_stats.year.avg,bid_rate_stats.year.max,margin_stats.three_month.count,margin_stats.three_month.sum,margin_stats.three_month.min,margin_stats.three_month.avg,margin_stats.three_month.max,margin_stats.six_month.count,margin_stats.six_month.sum,margin_stats.six_month.min,margin_stats.six_month.avg,margin_stats.six_month.max,margin_stats.year.count,margin_stats.year.sum,margin_stats.year.min,margin_stats.year.avg,margin_stats.year.max,zip_lane_stats.year.count,zip_lane_stats.year.sum,zip_lane_stats.year.min,zip_lane_stats.year.avg,zip_lane_stats.year.max,zip_lane_stats.six_month.count,zip_lane_stats.six_month.sum,zip_lane_stats.six_month.min,zip_lane_stats.six_month.avg,zip_lane_stats.six_month.max,zip_lane_stats.one_month.count,zip_lane_stats.one_month.sum,zip_lane_stats.one_month.min,zip_lane_stats.one_month.avg,zip_lane_stats.one_month.max,zip_lane_stats.three_month.count,zip_lane_stats.three_month.sum,zip_lane_stats.three_month.min,zip_lane_stats.three_month.avg,zip_lane_stats.three_month.max,won_rate_stats.six_month.count,won_rate_stats.six_month.sum,won_rate_stats.six_month.min,won_rate_stats.six_month.avg,won_rate_stats.six_month.max,won_rate_stats.year.count,won_rate_stats.year.sum,won_rate_stats.year.min,won_rate_stats.year.avg,won_rate_stats.year.max,zip_lane_stats.week.count,zip_lane_stats.week.min,zip_lane_stats.week.max,zip_lane_stats.week.avg,zip_lane_stats.week.sum,bid_rate_stats.day.count,bid_rate_stats.day.min,bid_rate_stats.day.max,bid_rate_stats.day.avg,bid_rate_stats.day.sum,bid_rate_stats.week.count,bid_rate_stats.week.min,bid_rate_stats.week.max,bid_rate_stats.week.avg,bid_rate_stats.week.sum,bid_rate_stats.one_month.count,bid_rate_stats.one_month.min,bid_rate_stats.one_month.max,bid_rate_stats.one_month.avg,bid_rate_stats.one_month.sum,margin_stats.day.count,margin_stats.day.min,margin_stats.day.max,margin_stats.day.avg,margin_stats.day.sum,margin_stats.week.count,margin_stats.week.min,margin_stats.week.max,margin_stats.week.avg,margin_stats.week.sum,margin_stats.one_month.count,margin_stats.one_month.min,margin_stats.one_month.max,margin_stats.one_month.avg,margin_stats.one_month.sum
130,7/2/21 20:49,2.13,NJ->NC,07013->28026,NJ-01->NC-03,07013->28026,NJ-NEW->NC-CHA,826.25,621.31,849,1429628.95,,1683.897467,6900,2437,4382473.8,,1798.306853,8000,4628,7942525.92,1716.189697,9000,149,250154.2,,1678.887248,6900,7828,12418628.05,1586.436899,9000,7013,NJ,Clifton,NJ-01,NJ-NEW,40.86,-74.15,25,27760,600,1110.4,1830,81,86547.5,575,1068.487654,1830,173,198961,575,1150.063584,2500,3,2900,900,966.6666667,1050,404,446358.4,,1104.847525,2700,1.559378759,1.92,2021-07-02T12:00:00,-0.20962476,58,0.31,1.47,0.078759925,1.56,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.887604836,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.425,0.14,0.425,0.01,chain,0,0,0,USX TruckLoad Shipper Rate,21,23680,900,1127.619048,1830,66,71792.5,900,1087.765152,1830,150,172216,750,1148.106667,2000,3,2900,900,966.6666667,1050,337,392786,650,1165.537092,2700,4,"[{'zip': '07013', 'state': 'NJ', 'centroid_distance': '0', 'city': 'Clifton', 'timestamp': '2021-02-08T06:11:00+00:00'}, {'zip': '28026', 'state': 'NC', 'centroid_distance': '0', 'city': 'Concord', 'timestamp': '2021-02-08T19:01:00+00:00'}]",N/A,N/A,dry,07013->28026,514.31,7013,28026,Manual,1177.9172,0.11295885,1,5,TRUE,c30ef9ff-768b-45af-8d20-f6b0b0544668,1625700686,28026,NC,Concord,NC-03,NC-CHA,35.4,-80.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,7/7/21 10:13,2.13,NJ->NC,07660->28027,NJ-01->NC-03,07660->28027,NJ-NEW->NC-CHA,838.51,593.13,757,1272346.97,,1680.775389,7702.859863,2374,4268633.5,-900,1798.076453,8000,4641,7981147.48,1719.704262,9000,66,112774.5,575,1708.704545,5000,7818,12438605.12,1591.021376,9000,7660,NJ,Ridgefield Park,NJ-01,NJ-NEW,40.85,-74.02,24,25880,600,1078.333333,1650,75,79547.5,575,1060.633333,1830,175,201261,575,1150.062857,2500,3,3350,650,1116.666667,1650,405,447908.4,,1105.946667,2700,1.544594093,1.91,2021-07-02T12:00:00,-0.231405526,55,0.3,1.42,0.067165857,1.54,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.869708218,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.51,0.05,0.44,0,chain,0,0,0,Walmart,19,21150,900,1113.157895,1650,61,67142.5,900,1100.696721,1830,151,173866,750,1151.430464,2000,2,2700,1050,1350,1650,337,393686,650,1168.207715,2700,,,,,,,,7660,28027,Manual,1146.23,0.115720204,1,5,TRUE,dd8554cd-fdfa-40b0-8cdc-240d8bd277f5,1625700656,28027,NC,Concord,NC-03,NC-CHA,35.4,-80.59,-900,-900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,7/6/21 19:02,2.14,NJ->NC,08512->28659,NJ-02->NC-02,08512->28659,NJ-ATL->NC-GRE,733.66,553.74,2290,3435755.3,,1500.329825,5750,6447,9726949.859,,1508.755989,6700,10987,16031749.81,1459.156258,8300,314,465498.74,,1482.480064,4950,19741,26847486.27,1359.986134,8300,8512,NJ,Cranbury,NJ-02,NJ-ATL,40.31,-74.51,74,109108,,1474.432432,2365,182,254543,,1398.587912,2500,315,413144.5,,1311.569841,2945,14,20298,900,1449.857143,1850,575,710663.98,,1235.937356,2945,1.684001955,2.05,2021-07-02T16:30:00,-0.163188534,69,0.36,1.8,0.120638968,1.88,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.818433677,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.473333333,0.07,0.456666667,0,chain,0,0,0,EDI,20,22250,900,1112.5,1650,64,70742.5,900,1105.351563,1830,151,173866,750,1151.430464,2000,3,3600,900,1200,1650,338,394436,650,1166.970414,2700,2,"[{'zip': '08512', 'state': 'NJ', 'centroid_distance': '0', 'city': 'CRANBURY', 'timestamp': '2021-03-08T06:11:00+00:00'}, {'zip': '28659', 'state': 'NC', 'centroid_distance': '0', 'city': 'WILKESBORO', 'timestamp': '2021-03-08T19:01:00+00:00'}]",N/A,N/A,dry,08512->28659,538,8512,28659,Manual,1121.47,0.117973684,1,5,TRUE,802314c6-e4dd-4138-b4f8-c1076b3d75c7,1625700658,28659,NC,North Wilkesboro,NC-02,NC-GRE,36.16,-81.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,7/7/21 4:35,2.13,NJ->NC,08902->28105,NJ-01->NC-03,08902->28105,NJ-NEW->NC-CHA,806.17,587.13,792,1340460.67,,1692.500846,7702.859863,2422,4346530.2,-900,1794.603716,8000,4641,7981147.48,1719.704262,9000,66,112774.5,575,1708.704545,5000,7818,12438605.12,1591.021376,9000,8902,NJ,North Brunswick,NJ-01,NJ-NEW,40.45,-74.48,25,26980,600,1079.2,1650,79,84847.5,575,1074.018987,1830,175,201261,575,1150.062857,2500,3,3350,650,1116.666667,1650,405,447908.4,,1105.946667,2700,1.584392093,1.98,2021-07-02T12:00:00,-0.220626245,59,0.3,1.48,-0.07452225,1.59,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.917883106,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.505,0.06,0.435,0,chain,0,0,0,EDI,20,22250,900,1112.5,1650,64,70742.5,900,1105.351563,1830,151,173866,750,1151.430464,2000,2,2700,1050,1350,1650,337,393686,650,1168.207715,2700,,,,,,,,8902,28105,Manual,1144.62,0.115864115,1,5,TRUE,0df82a9f-941f-4db8-844a-256c853222bc,1625700676,28105,NC,Matthews,NC-03,NC-CHA,35.12,-80.71,-900,-900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,7/2/21 20:03,2.13,NJ->NC,08852->28146,NJ-01->NC-03,08852->28146,NJ-NEW->NC-CHA,559,535.99,849,1429628.95,,1683.897467,6900,2437,4382473.8,,1798.306853,8000,4628,7942525.92,1716.189697,9000,149,250154.2,,1678.887248,6900,7828,12418628.05,1586.436899,9000,8852,NJ,MONMOUTH JCT,NJ-01,NJ-NEW,40.38,-74.54,25,27760,600,1110.4,1830,81,86547.5,575,1068.487654,1830,173,198961,575,1150.063584,2500,3,2900,900,966.6666667,1050,404,446358.4,,1104.847525,2700,2.008072394,2.47,2021-07-02T16:30:00,-0.147759443,78,0.42,2.03,0.126076006,2.15,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,2.43074182,1,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.443333333,0.08,0.476666667,0,chain,0,1000,0,EDI,21,23680,900,1127.619048,1830,66,71792.5,900,1087.765152,1830,150,172216,750,1148.106667,2000,3,2900,900,966.6666667,1050,337,392786,650,1165.537092,2700,1,"[{'zip': '08852', 'state': 'NJ', 'centroid_distance': '0', 'city': 'MONMOUTH', 'timestamp': '2021-06-07T03:00:00+00:00'}, {'zip': '28146', 'state': 'NC', 'centroid_distance': '0', 'city': 'SALISBURY', 'timestamp': '2021-06-08T02:00:00+00:00'}]",N/A,N/A,dry,08852->28146,521,8852,28146,Manual,1100.15,0.119985602,1,5,TRUE,66beec18-f25d-450f-9da9-fada27d460b4,1625700719,28146,NC,SALISBURY,NC-03,NC-CHA,35.66,-80.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,7/6/21 21:07,2.13,NJ->NC,07008->28027,NJ-01->NC-03,07008->28027,NJ-NEW->NC-CHA,804.63,573.22,792,1340460.67,,1692.500846,7702.859863,2422,4346530.2,-900,1794.603716,8000,4641,7981147.48,1719.704262,9000,110,178525.5,575,1622.959091,5000,7840,12465169.11,1589.945039,9000,7008,NJ,Carteret,NJ-01,NJ-NEW,40.58,-74.22,25,26980,600,1079.2,1650,79,84847.5,575,1074.018987,1830,175,201261,575,1150.062857,2500,4,4250,650,1062.5,1650,406,448658.4,,1105.069951,2700,1.586352897,1.95,2021-07-02T12:00:00,-0.230574311,57,0.32,1.47,0.067779589,1.59,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.92025663,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.51,0.08,0.41,0,chain,0,0,0,Walmart,20,22250,900,1112.5,1650,64,70742.5,900,1105.351563,1830,151,173866,750,1151.430464,2000,3,3600,900,1200,1650,338,394436,650,1166.970414,2700,,,,,,,,7008,28027,Manual,1136.42,0.116602665,1,5,TRUE,0ad1b0c1-a61a-46ac-b119-605f1f7825ac,1625700711,28027,NC,Concord,NC-03,NC-CHA,35.4,-80.59,-900,-900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,7/5/21 8:30,2.13,NJ->NC,07065->28026,NJ-01->NC-03,07065->28026,NJ-NEW->NC-CHA,798.85,572.45,802,1357536.67,,1692.689114,7702.859863,2440,4367986.16,-900,1790.158262,8000,4652,7986016.28,1716.684497,9000,133,219791.7,575,1652.569173,6900,7838,12448691.31,1588.248445,9000,7065,NJ,Rahway,NJ-01,NJ-NEW,40.6,-74.28,26,28810,600,1108.076923,1830,81,87047.5,575,1074.660494,1830,175,201261,575,1150.062857,2500,5,5200,650,1040,1650,406,448658.4,,1105.069951,2700,1.593767858,1.92,2021-07-02T12:00:00,-0.230716545,59,0.32,1.47,0.067673245,1.6,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.92923233,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.55,0.03,0.41,0.01,chain,0,0,0,USX TruckLoad Shipper Rate,21,24080,900,1146.666667,1830,65,71642.5,900,1102.192308,1830,151,173866,750,1151.430464,2000,4,4550,900,1137.5,1650,338,394436,650,1166.970414,2700,4,"[{'zip': '07065', 'state': 'NJ', 'centroid_distance': '0', 'city': 'Rahway', 'timestamp': '2021-02-08T06:11:00+00:00'}, {'zip': '28026', 'state': 'NC', 'centroid_distance': '0', 'city': 'Concord', 'timestamp': '2021-02-08T19:01:00+00:00'}]",N/A,N/A,dry,07065->28026,496.84,7065,28026,Manual,1134.69,0.116759685,1,5,TRUE,691d43f1-733d-4b6f-955a-e4aa87ad81da,1625700707,28026,NC,Concord,NC-03,NC-CHA,35.4,-80.59,-900,-900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,7/6/21 13:23,1.98,PA->NC,18016->28079,PA-04->NC-03,18016->28079,PA-PHI->NC-CHA,766.1,588.63,791,1238965.95,,1566.328635,7500,2054,3313139.26,,1613.01814,7500,3572,5669821.36,1587.296014,8000,103,174142.15,475,1690.700486,7350,6931,9668039.67,1394.898235,8000,18016,PA,Bethlehem,PA-04,PA-PHI,40.62,-75.36,51,66576.15002,900,1305.414706,2300,228,317687.64,800,1393.366842,2750,425,577837.14,800,1359.6168,2750,10,14602.15002,1100,1460.215002,2300,747,972766.21,625,1302.230536,3000,1.637515589,2.05,2021-07-02T16:30:00,-0.120994403,60,0.34,1.64,-0.054619821,1.67,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.87286129,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.541666667,0.04,0.418333333,0,chain,0,0,0,USX TruckLoad Shipper Rate,49,63601.15002,900,1297.982654,2300,224,311712.64,800,1391.574286,2750,417,566072.14,800,1357.487146,2750,10,14602.15002,1100,1460.215002,2300,720,939860.89,625,1305.362347,3000,5,"[{'zip': '18016', 'state': 'PA', 'centroid_distance': '0', 'city': 'Bethlehem', 'timestamp': '2021-02-08T06:11:00+00:00'}, {'zip': '28079', 'state': 'NC', 'centroid_distance': '0', 'city': 'Indian Trail', 'timestamp': '2021-02-08T19:01:00+00:00'}]",N/A,N/A,dry,18016->28079,480.4,18016,28079,Manual,1170.1675,0.113621946,1,5,TRUE,8a570c66-dfce-44e8-b94d-da845dc520f6,1625700733,28079,NC,Indian Trail,NC-03,NC-CHA,35.07,-80.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,7/7/21 13:09,2.13,NJ->NC,07206->28105,NJ-01->NC-03,07206->28105,NJ-NEW->NC-CHA,840.65,656.17,757,1272346.97,,1680.775389,7702.859863,2374,4268633.5,-900,1798.076453,8000,4611,7940372.48,1722.049985,9000,66,112774.5,575,1708.704545,5000,7818,12438605.12,1591.021376,9000,7206,NJ,Elizabethport,NJ-01,NJ-NEW,40.66,-74.19,24,25880,600,1078.333333,1650,75,79547.5,575,1060.633333,1830,174,200261,575,1150.925287,2500,3,3350,650,1116.666667,1650,405,447908.4,,1105.946667,2700,1.542049917,1.92,2021-07-02T12:00:00,-0.224700396,54,0.29,1.45,0.078125503,1.54,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.866628531,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.51,0.04,0.45,0,chain,0,0,0,EDI,19,21150,900,1113.157895,1650,61,67142.5,900,1100.696721,1830,150,172866,750,1152.44,2000,2,2700,1050,1350,1650,337,393686,650,1168.207715,2700,,,,,,,,7206,28105,Manual,1227.605,0.108884622,1,5,TRUE,93ba107a-6b8a-47c8-8c51-7be2af1935ca,1625700738,28105,NC,Matthews,NC-03,NC-CHA,35.12,-80.71,-900,-900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,7/5/21 9:03,2.33,NJ->NC,07047->27520,NJ-01->NC-04,07047->27520,NJ-NEW->NC-FAY,693.7,508.93,225,314796,,1399.093333,4800,703,1048333.12,,1491.227767,8000,1598,2308860.27,1444.843723,8000,40,50968.5,600,1274.2125,4000,3790,4760822.19,1256.153612,8000,7047,NJ,North Bergen,NJ-01,NJ-NEW,40.79,-74.02,21,24080,900,1146.666667,1830,65,71642.5,900,1102.192308,1830,151,173866,750,1151.430464,2000,4,4550,900,1137.5,1650,338,394436,650,1166.970414,2700,1.746150446,1.98,2021-07-02T12:00:00,-0.211333115,60,0.33,1.46,-0.337415091,1.58,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,2.032233911,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.53,0.11,0.36,0,chain,0,0,0,EDI,21,24080,900,1146.666667,1830,65,71642.5,900,1102.192308,1830,151,173866,750,1151.430464,2000,4,4550,900,1137.5,1650,338,394436,650,1166.970414,2700,,,,,,,,7047,27520,Manual,1166.4815,0.113940074,1,5,TRUE,df3a31ba-79db-4725-ad72-adae6c96299c,1625701261,27520,NC,Clayton,NC-04,NC-FAY,35.64,-78.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,7/5/21 8:41,2.09,NJ->NC,07102->27407,NJ-01->NC-02,07102->27407,NJ-NEW->NC-GRE,723.13,511.09,897,1605554.34,500,1789.915652,7150,2671,5017357.2,,1878.456458,7150,5326,9185314.88,1724.61789,9950,141,234897.39,650,1665.938936,7150,9837,16104905.46,1637.176523,9950,7102,NJ,Newark,NJ-01,NJ-NEW,40.72,-74.17,21,24080,900,1146.666667,1830,67,74642.5,900,1114.067164,1830,154,178416,750,1158.545455,2000,4,4550,900,1137.5,1650,345,405236,650,1174.597101,2700,1.699828082,2.07,2021-07-02T12:00:00,-0.185019409,57,0.33,1.68,0.100595379,1.72,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,1.80042741,0,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.485,0.1,0.415,0,chain,0,0,0,,21,24080,900,1146.666667,1830,65,71642.5,900,1102.192308,1830,151,173866,750,1151.430464,2000,4,4550,900,1137.5,1650,338,394436,650,1166.970414,2700,,,,,,,,7102,27407,Manual,1011.014,0.129197408,1,5,TRUE,f075fb6e-82d6-45c3-aad1-8f64c266fa36,1625700978,27407,NC,Greensboro,NC-02,NC-GRE,36.07,-79.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7/7/21 5:17,2.09,NJ->NC,07029->28677,NJ-01->NC-02,07029->28677,NJ-NEW->NC-GRE,568,599.12,877,1557317.44,500,1775.732543,7150,2645,4986224.2,,1885.150926,7150,5263,9091107.46,1727.362238,9950,57,98550,800,1728.947368,5500,9802,16069190.34,1639.378733,9950,7029,NJ,HARRISON,NJ-01,NJ-NEW,40.74,-74.15,20,22250,900,1112.5,1650,66,73742.5,900,1117.310606,1830,154,178416,750,1158.545455,2000,2,2700,1050,1350,1650,344,404486,650,1175.831395,2700,1.987409208,2.42,2021-07-02T12:00:00,-0.233903496,56,0.37,1.92,0.067903931,2.05,0.008219178,0.001712329,0.000912329,0.000136986,0,0,0,0,0,0,0,0,0,0,0,model_01-13-2021,2.10502818,1,150,"['-0.20', '0.1', '0.3', '0.5', '0.8']",0.451666667,0.063333333,0.485,0,chain,0,2700,0,EDI,20,22250,900,1112.5,1650,64,70742.5,900,1105.351563,1830,151,173866,750,1151.430464,2000,2,2700,1050,1350,1650,337,393686,650,1168.207715,2700,2,"[{'zip': '07029', 'state': 'NJ', 'centroid_distance': '0', 'city': 'Harrison', 'timestamp': '2021-02-26T03:00:00+00:00'}, {'zip': '28677', 'state': 'NC', 'centroid_distance': '0', 'city': 'Statesville', 'timestamp': '2021-02-27T04:28:00+00:00'}]",N/A,N/A,dry,07029->28677,568,7029,28677,Manual,1188.6735,0.112051221,1,5,TRUE,76c7cccf-0c35-4050-85d3-1bd9cc633a37,1625700985,28677,NC,STATESVILLE,NC-02,NC-GRE,35.78,-80.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6500,1900,2166.666667,2700,2,3800,1900,1900,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
